"id","name","image_tag","created_at","updated_at"
"6229","Beauty Products,Chemists & Pharmacy,Cosmetic Product","unavailable.png","2019-12-15 23:43:34","2019-12-15 23:43:34"
"6230","Electrical Accessories,Electrical Engineering,Electronic Repair","unavailable.png","2019-12-15 23:43:38","2019-12-15 23:43:38"
"6231","Chemicals,Diagnostic Centres,Electrical Equipment Dealers","unavailable.png","2019-12-15 23:44:02","2019-12-15 23:44:02"
"6232","bed and bedding,Equipments,Furniture & Fittings","unavailable.png","2019-12-15 23:44:14","2019-12-15 23:44:14"
"6233","Agriculture & Farms,Associations,Computer Training Centers","unavailable.png","2019-12-15 23:44:43","2019-12-15 23:44:43"
"6234","Auto Dealers (Two & Three Wheelers),Automobile,Recharge Card Dealers","unavailable.png","2019-12-15 23:44:45","2019-12-15 23:44:45"
"6235","Cleaning Professionals,Contractors,General Merchandise","unavailable.png","2019-12-15 23:44:49","2019-12-15 23:44:49"
"6236","Entertainment,Household Services,Law","unavailable.png","2019-12-15 23:45:04","2019-12-15 23:45:04"
"6237","Automobile,Land Dealers,Laundry & Dry Cleaners","unavailable.png","2019-12-15 23:45:13","2019-12-15 23:45:13"
"6238","Auto Dealers (Four Wheelers),Automobile,Stores","unavailable.png","2019-12-15 23:45:22","2019-12-15 23:45:22"
"6239","Bulk Messaging,Domain Name Registration,Local Search Engine","unavailable.png","2019-12-15 23:45:36","2019-12-15 23:45:36"
"6240","Cobblers,Entertainment,Event Decorators","unavailable.png","2019-12-15 23:45:39","2019-12-15 23:45:39"
"6241","Art Galleries,Household Equipments,Media and Entertainment","unavailable.png","2019-12-15 23:45:53","2019-12-15 23:45:53"
"6242","Advertising Agencies,Agriculture & Farms,Imports & Exports","unavailable.png","2019-12-15 23:46:12","2019-12-15 23:46:12"
"6243","Auto Services,Automobile,Transport Services","unavailable.png","2019-12-15 23:46:24","2019-12-15 23:46:24"
"6244","Cyber Cafes,Entertainment,Music Productions","unavailable.png","2019-12-15 23:46:27","2019-12-15 23:46:27"
"6245","Barbing Salon,Chemists & Pharmacy,Food","unavailable.png","2019-12-15 23:46:55","2019-12-15 23:46:55"
"6246","Artist Make Up,Health & Beauty,Make Up Artists","unavailable.png","2019-12-15 23:47:32","2019-12-15 23:47:32"
"6247","Graphic Designers,Marketing,Web Services","unavailable.png","2019-12-15 23:47:54","2019-12-15 23:47:54"
"6248","Colleges,Consulting,Counsellors & Consultants","unavailable.png","2019-12-15 23:48:11","2019-12-15 23:48:11"
"6249","Air Travel,Associations,Computer Training Centers","unavailable.png","2019-12-15 23:48:14","2019-12-15 23:48:14"
"6250","Insurance,Insurance Risk Surveyors,Marine","unavailable.png","2019-12-15 23:48:54","2019-12-15 23:48:54"
"6251","Computer Hardware,Counsellors & Consultants,Data Outsourcing","unavailable.png","2019-12-15 23:48:59","2019-12-15 23:48:59"
"6252","Beverages,Food and Beverages,Household Items","unavailable.png","2019-12-15 23:49:48","2019-12-15 23:49:48"
"6253","Agriculture & Farms,Equipments,fertilizer","unavailable.png","2019-12-15 23:49:50","2019-12-15 23:49:50"
"6254","Government Offices,Political Parties,State Government Offices","unavailable.png","2019-12-15 23:50:00","2019-12-15 23:50:00"
"6255","Cleaning Professionals,General Merchandise,Household Services","unavailable.png","2019-12-15 23:50:02","2019-12-15 23:50:02"
"6256","Household Services,Imports & Exports,Marine","unavailable.png","2019-12-15 23:50:17","2019-12-15 23:50:17"
"6257","Bulk Messaging,computer software,Software Developers","unavailable.png","2019-12-15 23:50:21","2019-12-15 23:50:21"
"6258","Energy,Energy Management,Erosion Control","unavailable.png","2019-12-15 23:50:28","2019-12-15 23:50:28"
"6259","Consulting,Healthcare,Human Resources","unavailable.png","2019-12-15 23:50:31","2019-12-15 23:50:31"
"6260","Automobile,Marketing,Vulcanisers","unavailable.png","2019-12-15 23:51:06","2019-12-15 23:51:06"
"6261","Provision Stores,Spare Parts,Stores","unavailable.png","2019-12-15 23:51:12","2019-12-15 23:51:12"
"6262","Event Places & Centers, Event Management, Banquet Halls","unavailable.png","2019-12-15 23:51:16","2019-12-15 23:51:16"
"6263","Doctors,Doctors Gynaecology,Doctors Pediatrics","unavailable.png","2019-12-15 23:51:20","2019-12-15 23:51:20"
"6264","Consulting,Engineering,Marketing","unavailable.png","2019-12-15 23:51:36","2019-12-15 23:51:36"
"6265","Consulting,Human Resources,Law","unavailable.png","2019-12-15 23:51:39","2019-12-15 23:51:39"
"6266","Energy,generator,Generator Engineer","unavailable.png","2019-12-15 23:51:52","2019-12-15 23:51:52"
"6267","Bakery,Bakery Material,Chemical Dealers","unavailable.png","2019-12-15 23:52:55","2019-12-15 23:52:55"
"6268","Cleaning Professionals,Equipments,FMCG Distributors","unavailable.png","2019-12-15 23:53:11","2019-12-15 23:53:11"
"6269","Electronics,Glass Dealers,Home And Office Accessories","unavailable.png","2019-12-15 23:53:37","2019-12-15 23:53:37"
"6270","Bulk Messaging,Consulting,Customs","unavailable.png","2019-12-15 23:53:38","2019-12-15 23:53:38"
"6271","Cold Rooms,Energy,Gas Equipment","unavailable.png","2019-12-15 23:53:53","2019-12-15 23:53:53"
"6272","Clothing,Mens Wear,Tailoring Materials","unavailable.png","2019-12-15 23:54:01","2019-12-15 23:54:01"
"6273","ATMs,Banks,Online Shopping","unavailable.png","2019-12-15 23:54:13","2019-12-15 23:54:13"
"6274","computer hardware,Electrical Equipment Dealers,Electrical Equipments","unavailable.png","2019-12-15 23:54:37","2019-12-15 23:54:37"
"6275","Cosmetic Product,Cosmetics,Dairy Product Dealers","unavailable.png","2019-12-15 23:54:50","2019-12-15 23:54:50"
"6276","Accountants,Building Materials & Plumbing Materials,Education","unavailable.png","2019-12-15 23:55:43","2019-12-15 23:55:43"
"6277","bed and bedding,Building Materials & Plumbing Materials,Household Equipments","unavailable.png","2019-12-15 23:56:25","2019-12-15 23:56:25"
"6278","Bakery,Bakery Material,Beverages","unavailable.png","2019-12-15 23:57:29","2019-12-15 23:57:29"
"6279","Clothing,Fashion,Manufacturing","unavailable.png","2019-12-15 23:58:13","2019-12-15 23:58:13"
"6280","Automobile,Clothing,Electrical Equipment Dealers","unavailable.png","2019-12-15 23:58:41","2019-12-15 23:58:41"
"6281","Associations,Construction,Education","unavailable.png","2019-12-15 23:59:05","2019-12-15 23:59:05"
"6282","Barbing Salon,Electrical Appliances,Electronics","unavailable.png","2019-12-15 23:59:10","2019-12-15 23:59:10"
"6283","Construction,iron & steel,Stores","unavailable.png","2019-12-15 23:59:12","2019-12-15 23:59:12"
"6284","Contractors,Diesel Dealers,Electrical Engineering","unavailable.png","2019-12-15 23:59:58","2019-12-15 23:59:58"
"6285","Beauty Products,Clothing,Mens Wear","unavailable.png","2019-12-16 00:00:47","2019-12-16 00:00:47"
"6286","General Merchandise,Imports & Exports,Securities","unavailable.png","2019-12-16 00:00:51","2019-12-16 00:00:51"
"6287","Bottled Water Manufacturers,Environmental,Equipments","unavailable.png","2019-12-16 00:00:56","2019-12-16 00:00:56"
"6288","E-Commerce,Entertainment,Management & Staff Training","unavailable.png","2019-12-16 00:01:43","2019-12-16 00:01:43"
"6289","Clothing,Cosmetics,Electrical Equipment Dealers","unavailable.png","2019-12-16 00:02:08","2019-12-16 00:02:08"
"6290","Clothing,Fast Food Joints,FMCG","unavailable.png","2019-12-16 00:02:10","2019-12-16 00:02:10"
"6291","beauty salon,Clothing,Fast Food Joints","unavailable.png","2019-12-16 00:02:13","2019-12-16 00:02:13"
"6292","Cosmetics,Drugs,Electronics","unavailable.png","2019-12-16 00:02:24","2019-12-16 00:02:24"
"6293","ATMs,Banks,Provision Stores","unavailable.png","2019-12-16 00:02:27","2019-12-16 00:02:27"
"6294","Equipments,Household Equipments,Manufacturing","unavailable.png","2019-12-16 00:03:16","2019-12-16 00:03:16"
"6295","Advanced Books,Automobile,Book Shop","unavailable.png","2019-12-16 00:03:31","2019-12-16 00:03:31"
"6296","computer hardware,Contractors,Hardware","unavailable.png","2019-12-16 00:03:48","2019-12-16 00:03:48"
"6297","Fabrication,Fabrication of Tanks & Trailers,Structural Engineering","unavailable.png","2019-12-16 00:04:27","2019-12-16 00:04:27"
"6298","Building Contractors,Building Materials,Cargo Services","unavailable.png","2019-12-16 00:04:34","2019-12-16 00:04:34"
"6299","Barbing Salon,Beauty Products,Lifestyle","unavailable.png","2019-12-16 00:05:08","2019-12-16 00:05:08"
"6300","Babies & Kiddies Products,Event Management,Household Gifts","unavailable.png","2019-12-16 00:05:11","2019-12-16 00:05:11"
"6301","Clothing,Cooking Gas Dealers,Coporate Wear","unavailable.png","2019-12-16 00:05:20","2019-12-16 00:05:20"
"6302","Human Resources,Printers & Publishers,Security Equipment Sales and Services","unavailable.png","2019-12-16 00:05:27","2019-12-16 00:05:27"
"6303","Art Galleries,Branding,Corporate Gifts","unavailable.png","2019-12-16 00:05:29","2019-12-16 00:05:29"
"6304","Beverages,Drinks,Italian Restaurants","unavailable.png","2019-12-16 00:05:34","2019-12-16 00:05:34"
"6305","Agricultural Product,Babies & Kiddies Products,Beverages","unavailable.png","2019-12-16 00:05:40","2019-12-16 00:05:40"
"6306","Barbers,Barbing Salon,Building Materials","unavailable.png","2019-12-16 00:06:42","2019-12-16 00:06:42"
"6307","Education,Electronics,Training","unavailable.png","2019-12-16 00:06:44","2019-12-16 00:06:44"
"6308","Maritime Services,Ports & Customs,Spare Parts","unavailable.png","2019-12-16 00:06:55","2019-12-16 00:06:55"
"6309","Electronics,Household Services,Manufacturing","unavailable.png","2019-12-16 00:07:49","2019-12-16 00:07:49"
"6310","Event Management,Photo & Video Coverage Services","unavailable.png","2019-12-16 00:08:22","2019-12-16 00:08:22"
"6311","Electronics,Electronics Equipments,Energy","unavailable.png","2019-12-16 00:08:31","2019-12-16 00:08:31"
"6312","Mining & Exploration,Office Services,Oilfield Engineering","unavailable.png","2019-12-16 00:08:39","2019-12-16 00:08:39"
"6313","Advertising Agencies,Computer Training Centers,Dance Group Training","unavailable.png","2019-12-16 00:08:50","2019-12-16 00:08:50"
"6314","bags,beauty salon,Cosmetics","unavailable.png","2019-12-16 00:09:37","2019-12-16 00:09:37"
"6315","FMCG,Food,Lifestyle","unavailable.png","2019-12-16 00:09:49","2019-12-16 00:09:49"
"6316","Cosmetic Product,Cosmetics,Cutleries","unavailable.png","2019-12-16 00:09:57","2019-12-16 00:09:57"
"6317","Building Materials & Plumbing Materials,cement,Cosmetics","unavailable.png","2019-12-16 00:10:01","2019-12-16 00:10:01"
"6318","Equipments,Event Management,Monogramers","unavailable.png","2019-12-16 00:10:26","2019-12-16 00:10:26"
"6319","Cooking Gas Dealers,Equipments,Gift Shops","unavailable.png","2019-12-16 00:11:00","2019-12-16 00:11:00"
"6320","Cosmetics,Furniture & Fittings,Gift Shops","unavailable.png","2019-12-16 00:11:12","2019-12-16 00:11:12"
"6321","Electrical Accessories,General Merchandise,Household Equipments","unavailable.png","2019-12-16 00:12:10","2019-12-16 00:12:10"
"6322","Beverages,Chinese Restaurants,Cosmetics","unavailable.png","2019-12-16 00:12:36","2019-12-16 00:12:36"
"6323","Accommodation,Automobile,Fitness Centre","unavailable.png","2019-12-16 00:13:00","2019-12-16 00:13:00"
"6324","Entertainment,Equipments,Manufacturing","unavailable.png","2019-12-16 00:13:22","2019-12-16 00:13:22"
"6325","aluminium,Building Contractors,Building Materials & Plumbing Materials","unavailable.png","2019-12-16 00:13:57","2019-12-16 00:13:57"
"6326","Electrical Gadgets,Household Equipments","unavailable.png","2019-12-16 00:14:07","2019-12-16 00:14:07"
"6327","Event Management,Home & Office,Office Services","unavailable.png","2019-12-16 00:14:09","2019-12-16 00:14:09"
"6328","Alcoholic Drink,Beverages,Manufacturing","unavailable.png","2019-12-16 00:14:15","2019-12-16 00:14:15"
"6329","Education,Stores,tutorial centres","unavailable.png","2019-12-16 00:14:18","2019-12-16 00:14:18"
"6330","Electronic Repair,Healthcare,Hospitals","unavailable.png","2019-12-16 00:14:27","2019-12-16 00:14:27"
"6331","Household Services,Manufacturing,paints","unavailable.png","2019-12-16 00:14:48","2019-12-16 00:14:48"
"6332","Already Made Dresses,Bakery,Cake Shop","unavailable.png","2019-12-16 00:15:02","2019-12-16 00:15:02"
"6333","Business Centres,Cyber Cafes,Health Management Organisation","unavailable.png","2019-12-16 00:15:07","2019-12-16 00:15:07"
"6334","Currency Counting Machine Dealers,Energy and Power,Equipments","unavailable.png","2019-12-16 00:16:18","2019-12-16 00:16:18"
"6335","Barbing Salon,bathroom fitting,Building Materials","unavailable.png","2019-12-16 00:16:58","2019-12-16 00:16:58"
"6336","Cosmetic Product,Cosmetics,Equipments","unavailable.png","2019-12-16 00:17:02","2019-12-16 00:17:02"
"6337","Beverages,Building Materials & Plumbing Materials,Food and Beverages","unavailable.png","2019-12-16 00:18:03","2019-12-16 00:18:03"
"6338","Already Made Dresses,Clothing,Manufacturing","unavailable.png","2019-12-16 00:18:41","2019-12-16 00:18:41"
"6339","Consulting,Customs,foam","unavailable.png","2019-12-16 00:18:55","2019-12-16 00:18:55"
"6340","Building Contractors,Chemists & Pharmacy,Clinics","unavailable.png","2019-12-16 00:19:41","2019-12-16 00:19:41"
"6341","Drugs,Education,Fitness Centre","unavailable.png","2019-12-16 00:19:45","2019-12-16 00:19:45"
"6342","Clothing,Industrial Light Packaging Carton Manufacturers,Ladies Tailors","unavailable.png","2019-12-16 00:19:51","2019-12-16 00:19:51"
"6343","Army,Erosion Control,Military","unavailable.png","2019-12-16 00:20:14","2019-12-16 00:20:14"
"6344","Army,Equipments,Erosion Control","unavailable.png","2019-12-16 00:21:20","2019-12-16 00:21:20"
"6345","Bakery,computer hardware,Computer Repairs & Services","unavailable.png","2019-12-16 00:21:51","2019-12-16 00:21:51"
"6346","Automobile,Barbing Salon,Lifestyle","unavailable.png","2019-12-16 00:23:08","2019-12-16 00:23:08"
"6347","Gas Equipment,Kitchen Utensils,Manufacturing","unavailable.png","2019-12-16 00:23:15","2019-12-16 00:23:15"
"6348","Business Development Services,Contractors,Electrical Engineering","unavailable.png","2019-12-16 00:23:17","2019-12-16 00:23:17"
"6349","Barbing Salon,Beauty Products,Event Management","unavailable.png","2019-12-16 00:23:34","2019-12-16 00:23:34"
"6350","Agricultural Product,Agriculture & Farms,Electrical Equipment Dealers","unavailable.png","2019-12-16 00:24:42","2019-12-16 00:24:42"
"6351","Oil & Gas,safety equipments,Stores","unavailable.png","2019-12-16 00:25:50","2019-12-16 00:25:50"
"6352","Business Development Services,Construction,Marketing","unavailable.png","2019-12-16 00:26:01","2019-12-16 00:26:01"
"6353","biscuit,FMCG Distributors,Food and Beverages","unavailable.png","2019-12-16 00:26:05","2019-12-16 00:26:05"
"6354","beauty salon,Cosmetics,foam","unavailable.png","2019-12-16 00:26:25","2019-12-16 00:26:25"
"6355","Animation,Babies & Kiddies Products,Children's Party Planners","unavailable.png","2019-12-16 00:27:53","2019-12-16 00:27:53"
"6356","Building & Construction,Building Materials & Plumbing Materials,Electricians","unavailable.png","2019-12-16 00:29:08","2019-12-16 00:29:08"
"6357","Cosmetics,Fruit & Vegetable Stores,Provision Stores","unavailable.png","2019-12-16 00:29:14","2019-12-16 00:29:14"
"6358","Clothing,Doctors Dentists,Fashion","unavailable.png","2019-12-16 00:30:43","2019-12-16 00:30:43"
"6359","Beverages,ceramic product,Cosmetic Product","unavailable.png","2019-12-16 00:30:45","2019-12-16 00:30:45"
"6360","Blood Banks,Counsellors & Consultants,Diagnostic Centres","unavailable.png","2019-12-16 00:30:49","2019-12-16 00:30:49"
"6361","Computer Institution,Computer Software,Computer Training Centers","unavailable.png","2019-12-16 00:31:36","2019-12-16 00:31:36"
"6362","Home & Office,Household Services,paints","unavailable.png","2019-12-16 00:31:55","2019-12-16 00:31:55"
"6363","biscuit,Book Shop,Building Materials & Plumbing Materials","unavailable.png","2019-12-16 00:32:03","2019-12-16 00:32:03"
"6364","Civil Engineering,Clothing,Construction","unavailable.png","2019-12-16 00:32:23","2019-12-16 00:32:23"
"6365","Event Decorators,Hiring & Rentals For Events","unavailable.png","2019-12-16 00:33:27","2019-12-16 00:33:27"
"6366","Consulting,Diesel Dealers,Oil & Gas","unavailable.png","2019-12-16 00:33:51","2019-12-16 00:33:51"
"6367","Cosmetic Product,Cosmetics,Financial Services","unavailable.png","2019-12-16 00:33:53","2019-12-16 00:33:53"
"6368","computer software,Domain Name Registration,Securities","unavailable.png","2019-12-16 00:34:10","2019-12-16 00:34:10"
"6369","Consulting,fuel,Oil & Gas","unavailable.png","2019-12-16 00:34:15","2019-12-16 00:34:15"
"6370","Human Resources,Online Shopping,Provision Stores","unavailable.png","2019-12-16 00:34:42","2019-12-16 00:34:42"
